N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
32,32,8,4,opt,fc19/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc20/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc21/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc22/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc23/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc24/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc25/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc26/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc27/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc28/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc29/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc30/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc31/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc32/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc33/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc34/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc35/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc36/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc37/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc38/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc39/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc40/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc41/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc42/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc43/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc44/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc45/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc46/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc47/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc48/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc49/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc50/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc51/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc52/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc53/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc54/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc55/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc56/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc57/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc58/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc59/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc60/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc61/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc62/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc63/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc64/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc65/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc66/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc67/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc68/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc69/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc70/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc71/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc72/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc73/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc74/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc75/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc76/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc77/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc78/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc79/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc80/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc81/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc82/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc83/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc84/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc85/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc86/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc87/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc88/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc89/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc90/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc91/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc92/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc93/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc94/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc95/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc96/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc97/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc98/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc99/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc100/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc101/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc102/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc103/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc104/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc105/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc106/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc107/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc108/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc109/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc110/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc111/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc112/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc113/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc114/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc115/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc116/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc117/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc118/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc119/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc120/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc121/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc122/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc123/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc124/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc125/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc126/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc127/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc128/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc129/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc130/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc131/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc132/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc133/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc134/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc135/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc136/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc137/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc138/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc139/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc140/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc141/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc142/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc143/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc144/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc145/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc146/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc147/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc148/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc149/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc150/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc151/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc152/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc153/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc154/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc155/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc156/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc157/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc158/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc159/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc160/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc161/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc162/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc163/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc164/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc165/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc166/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc167/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc168/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc169/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc170/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc171/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc172/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc173/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc174/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc175/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc176/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc177/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc178/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc179/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc180/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc181/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc182/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc183/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc184/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc185/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc186/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc187/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc188/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc189/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc190/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc191/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc192/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc193/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc194/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc195/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc196/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc197/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
32,32,8,4,opt,fc198/MatMul,4194316,12,25769803776,805306368,2151677952,2147483648,25769803776,805306368,1610612736,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc199/MatMul,32784,16,268435456,8388608,16809984,16777216,268435456,8388608,16777216,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc200/MatMul,3145740,12,19327352832,1207959552,3233808384,3221225472,19327352832,1207959552,2415919104,12582912,1024,131072,131072,262144,64
32,32,8,4,opt,fc201/MatMul,24600,24,201326592,3145728,12681216,12582912,201326592,6291456,9437184,98304,1024,131072,131072,262144,64
32,32,8,4,opt,fc202/MatMul,1048588,12,6442450944,402653184,1077936128,1073741824,6442450944,402653184,805306368,4194304,1024,131072,131072,262144,64
32,32,8,4,opt,fc203/MatMul,8216,24,67108864,1048576,4227072,4194304,67108864,2097152,3145728,32768,1024,131072,131072,262144,64
32,32,8,4,opt,fc204/MatMul,4194316,12,25769803776,1610612736,4311744512,4294967296,25769803776,1610612736,3221225472,16777216,1024,131072,131072,262144,64
32,32,8,4,opt,fc205/MatMul,32792,24,268435456,4194304,16908288,16777216,268435456,8388608,12582912,131072,1024,131072,131072,262144,64
